species,length,weight,w_l_ratio,cluster
0,-1.044945179897499,-0.39402071736131494,0.7089113736872803,2
0,-1.1377224349749397,-0.47092625536413346,0.7901916435943785,2
0,-1.4638485437320035,-0.4324734863627242,1.765554882479561,2
0,-1.3106255012556245,-0.4324734863627242,1.2778732630369698,2
0,-1.060408055743739,-0.3363415638592011,0.7901916435943785,2
0,-1.3696655726685412,-0.4324734863627242,1.440433802851167,2
0,-1.3331169570319734,-0.4805394476144855,1.2778732630369698,2
0,-1.4975857273965276,-0.4805394476144855,1.8468351523866597,2
0,-1.3415512529481048,-0.35556794835990574,1.440433802851167,2
0,-1.0702480676458919,-0.46131306311378134,0.7089113736872803,2
0,-1.2951626254093842,-0.547831793366952,1.115312723222773,2
0,-1.3303055250599298,-0.47092625536413346,1.2778732630369698,2
0,-1.4076199042911306,-0.47092625536413346,1.5217140727582656,2
0,-1.4750942716201783,-0.3844075251109629,1.9281154222937584,2
0,-1.4329227920395233,-0.5189922166158948,1.6029943426653643,2
0,-1.1138252632125687,-0.45169987086342883,0.7901916435943785,2
0,-0.9521679248200584,-0.35556794835990574,0.5463508338730831,2
0,-1.3584198447803664,-0.4132471018620196,1.440433802851167,2
0,-1.541162922963204,-0.6535769081208271,1.8468351523866597,2
0,-1.240339701954533,-0.3363415638592011,1.1965929931298716,2
0,-1.3232769451298207,-0.5382186011165994,1.1965929931298716,2
0,-1.0716537836319138,-0.4036339096116675,0.7089113736872803,2
0,-1.0575966237716954,-0.37479433286061037,0.7089113736872803,2
0,-1.1320995710308521,-0.547831793366952,0.7089113736872803,2
0,-1.3598255607663885,-0.3171151793584965,1.5217140727582656,2
0,-1.4764999876062002,-0.46131306311378134,1.8468351523866597,2
0,-1.2600197257588386,-0.46131306311378134,1.115312723222773,2
0,-1.2066025182900093,-0.3844075251109629,1.0340324533156744,2
0,-1.2108196662480746,-0.4036339096116675,1.0340324533156744,2
0,-1.4736885556341563,-0.4901526398648381,1.765554882479561,2
0,-1.126476707086765,-0.5382186011165994,0.7089113736872803,2
0,-1.4090256202771523,-0.2786624103570872,1.765554882479561,2
0,-1.4975857273965276,-0.49976583211519016,1.8468351523866597,2
0,-1.347174116892192,-0.6535769081208271,1.115312723222773,2
0,-1.4849342835223311,-0.5382186011165994,1.765554882479561,2
0,-1.4244884961233926,-0.4420866786130767,1.6029943426653643,2
0,-1.2389339859685113,-0.6343505236201226,0.8714719135014771,2
0,-1.3977798923889777,-0.6055109468690658,1.3591535329440685,2
0,-1.5074257392986805,-0.5382186011165994,1.8468351523866597,2
0,-1.4272999280954362,-0.25943602585638265,1.8468351523866597,2
0,-1.411837052249196,-0.46131306311378134,1.6029943426653643,2
0,-1.1827053465276383,-0.4324734863627242,0.9527521834085758,2
0,-1.446979951899742,-0.4324734863627242,1.765554882479561,2
0,-1.118042411170634,-0.2882756026074398,0.9527521834085758,2
0,-1.4062141883051087,-0.4324734863627242,1.6029943426653643,2
0,-1.233311122024424,-0.4805394476144855,1.0340324533156744,2
0,-1.4315170760535016,-0.3844075251109629,1.765554882479561,2
0,-1.1166366951846123,-0.4132471018620196,0.7901916435943785,2
0,-1.257208293786795,-0.5958977546187133,0.9527521834085758,2
0,-1.4540085318298508,-0.47092625536413346,1.684274612572463,2
0,-1.5200771831728768,-0.37479433286061037,2.0906759621079556,2
0,-1.4441685199276981,-0.47092625536413346,1.684274612572463,2
0,-1.2782940335771225,-0.5382186011165994,1.115312723222773,2
0,-1.3007854893534716,-0.5958977546187133,1.115312723222773,2
0,-1.452602815843829,-0.47092625536413346,1.684274612572463,2
0,-1.2937569094233625,-0.45169987086342883,1.1965929931298716,2
0,-1.347174116892192,-0.26904921810673516,1.5217140727582656,2
0,-1.0927395234222412,-0.4324734863627242,0.7089113736872803,2
0,-1.2136310982201182,-0.49976583211519016,0.9527521834085758,2
0,-1.233311122024424,-0.2882756026074398,1.1965929931298716,2
0,-1.3092197852696028,-0.4324734863627242,1.2778732630369698,2
0,-1.3809113005567157,-0.6535769081208271,1.2778732630369698,2
0,-1.3499855488642356,-0.4036339096116675,1.440433802851167,2
0,-1.257208293786795,-0.4805394476144855,1.0340324533156744,2
0,-1.3654484247104757,-0.5286054088662473,1.3591535329440685,2
0,-1.0069908482749097,-0.30750198710814436,0.7089113736872803,2
0,-1.4301113600674797,-0.3171151793584965,1.8468351523866597,2
0,-0.9521679248200584,-0.3459547561095536,0.5463508338730831,2
0,-1.2839168975212096,-0.4132471018620196,1.1965929931298716,2
0,-1.2670483056889479,-0.326728371608849,1.2778732630369698,2
0,-1.0351051679953462,-0.30750198710814436,0.7089113736872803,2
0,-1.2347168380104456,-0.47092625536413346,1.0340324533156744,2
0,-1.2108196662480746,-0.49976583211519016,0.9527521834085758,2
0,-1.4132427682352178,-0.3459547561095536,1.684274612572463,2
0,-1.2459625658986204,-0.4901526398648381,1.0340324533156744,2
0,-1.2276882580803368,-0.4805394476144855,1.0340324533156744,2
0,-1.4849342835223311,-0.326728371608849,2.009395692200857,2
0,-1.0913338074362193,-0.37479433286061037,0.7901916435943785,2
0,-1.5158600352148113,-0.4324734863627242,2.009395692200857,2
0,-1.3288998090739081,-0.39402071736131494,1.3591535329440685,2
0,-1.3612312767524102,-0.3844075251109629,1.5217140727582656,2
0,-1.0871166594781538,-0.4901526398648381,0.7089113736872803,2
0,-1.3752884366126283,-0.6247373313697704,1.2778732630369698,2
0,-1.2853226135072313,-0.4132471018620196,1.1965929931298716,2
0,-1.446979951899742,-0.6920296771222364,1.440433802851167,2
0,-1.094145239408263,-0.39402071736131494,0.7901916435943785,2
0,-1.2515854298427078,-0.46131306311378134,1.115312723222773,2
0,-1.4582256797879163,-0.3844075251109629,1.8468351523866597,2
0,-1.5214828991588984,-0.3844075251109629,2.0906759621079556,2
0,-1.5003971593685712,-0.4901526398648381,1.8468351523866597,2
0,-1.3373341049900391,-0.557444985617304,1.1965929931298716,2
0,-1.4076199042911306,-0.557444985617304,1.440433802851167,2
0,-1.2122253822340965,-0.36518114061025825,1.115312723222773,2
0,-1.3035969213255152,-0.4324734863627242,1.2778732630369698,2
0,-1.2768883175911006,-0.39402071736131494,1.1965929931298716,2
0,-1.3260883771018646,-0.46131306311378134,1.2778732630369698,2
0,-1.451197099857807,-0.4901526398648381,1.684274612572463,2
0,-1.4975857273965276,-0.5766713701180086,1.765554882479561,2
0,-1.4287056440814578,-0.5766713701180086,1.5217140727582656,2
0,-0.9268650370716656,-0.5189922166158948,0.3837902940588859,2
0,-1.0379165999673898,-0.1536909111025074,0.8714719135014771,2
0,-1.525700047116964,-0.547831793366952,1.9281154222937584,2
0,-1.2670483056889479,-0.5286054088662473,1.0340324533156744,2
0,-1.393562744430912,-0.46131306311378134,1.5217140727582656,2
0,-1.1770824825835506,-0.4420866786130767,0.9527521834085758,2
0,-1.4258942121094142,-0.5958977546187133,1.440433802851167,2
0,-1.4694714076760909,-0.49976583211519016,1.765554882479561,2
0,-1.3401455369620827,-0.557444985617304,1.1965929931298716,2
0,-1.3654484247104757,-0.49976583211519016,1.3591535329440685,2
0,-1.1124195472265468,-0.3363415638592011,0.8714719135014771,2
0,-1.4455742359137198,-0.6055109468690658,1.5217140727582656,2
0,-1.0913338074362193,-0.4132471018620196,0.7901916435943785,2
0,-1.2262825420943146,-0.46131306311378134,1.0340324533156744,2
0,-1.2923511934373406,-0.36518114061025825,1.2778732630369698,2
0,-1.3696655726685412,-0.37479433286061037,1.5217140727582656,2
0,-1.4779057035922218,-0.3844075251109629,1.9281154222937584,2
0,-0.9338936170017745,-0.30750198710814436,0.5463508338730831,2
0,-1.4694714076760909,-0.5766713701180086,1.6029943426653643,2
0,-1.3809113005567157,-0.5862845623683611,1.3591535329440685,2
0,-1.1939510744158128,-0.37479433286061037,1.0340324533156744,2
0,-1.2066025182900093,-0.36518114061025825,1.0340324533156744,2
0,-1.525700047116964,-0.5382186011165994,1.9281154222937584,2
0,-1.1574024587792453,-0.37479433286061037,0.9527521834085758,2
0,-1.264236873716904,-0.36518114061025825,1.1965929931298716,2
0,-1.3752884366126283,-0.37479433286061037,1.5217140727582656,2
0,-1.378099868584672,-0.557444985617304,1.3591535329440685,2
0,-0.9507622088340366,-0.47092625536413346,0.4650705639659845,2
0,-1.2066025182900093,-0.6055109468690658,0.7901916435943785,2
0,-1.4272999280954362,-0.39402071736131494,1.684274612572463,2
0,-1.1827053465276383,-0.3363415638592011,1.0340324533156744,2
0,-1.31484264921369,-0.4901526398648381,1.1965929931298716,2
0,-1.3598255607663885,-0.5670581778676566,1.2778732630369698,2
0,-1.1363167189889178,-0.4420866786130767,0.7901916435943785,2
0,-1.1700539026534418,-0.35556794835990574,0.9527521834085758,2
0,-1.5453800709212697,-0.47092625536413346,2.0906759621079556,2
0,-1.3359283890040174,-0.35556794835990574,1.440433802851167,2
0,-1.4483856678857634,-0.5093790243655427,1.6029943426653643,2
0,-1.1489681628631143,-0.29788879485779185,0.9527521834085758,2
0,-1.2248768261082927,-0.3459547561095536,1.115312723222773,2
0,-1.2248768261082927,-0.5958977546187133,0.8714719135014771,2
0,-1.4497913838717855,-0.35556794835990574,1.8468351523866597,2
0,-1.4146484842212397,-0.29788879485779185,1.765554882479561,2
0,-1.3907513124588684,-0.4132471018620196,1.5217140727582656,2
0,-1.165836754695376,-0.4324734863627242,0.8714719135014771,2
0,-1.2051968023039874,-0.5093790243655427,0.9527521834085758,2
0,-1.1278824230727869,-0.3459547561095536,0.8714719135014771,2
0,-1.4301113600674797,-0.5670581778676566,1.5217140727582656,2
0,-1.2796997495631441,-0.5382186011165994,1.115312723222773,2
0,-1.1559967427932232,-0.29788879485779185,1.0340324533156744,2
0,-1.3162483651997117,-0.4420866786130767,1.2778732630369698,2
0,-1.2051968023039874,-0.6055109468690658,0.7901916435943785,2
0,-1.2389339859685113,-0.39402071736131494,1.115312723222773,2
0,-1.5242943311309423,-0.37479433286061037,2.0906759621079556,2
0,-1.5003971593685712,-0.5189922166158948,1.8468351523866597,2
0,-1.1812996305416164,-0.42286029411237214,0.9527521834085758,2
0,-1.1250709911007433,-0.3844075251109629,0.8714719135014771,2
0,-1.4807171355642654,-0.5093790243655427,1.765554882479561,2
0,-1.192545358429791,-0.4324734863627242,0.9527521834085758,2
0,-1.378099868584672,-0.46131306311378134,1.440433802851167,2
0,-1.3766941525986505,-0.4805394476144855,1.440433802851167,2
0,-1.2248768261082927,-0.3171151793584965,1.115312723222773,2
0,-1.1855167784996818,-0.326728371608849,1.0340324533156744,2
0,-1.1278824230727869,-0.36518114061025825,0.8714719135014771,2
0,-1.3106255012556245,-0.3844075251109629,1.3591535329440685,2
0,-1.3696655726685412,-0.5286054088662473,1.3591535329440685,2
0,-1.0632194877157828,-0.42286029411237214,0.7089113736872803,2
0,-1.0618137717297609,-0.4805394476144855,0.6276311037801817,2
0,-0.9746593805964077,-0.37479433286061037,0.5463508338730831,2
0,-1.126476707086765,-0.42286029411237214,0.7901916435943785,2
0,-1.0997681033523503,-0.47092625536413346,0.7089113736872803,2
0,-1.1812996305416164,-0.45169987086342883,0.8714719135014771,2
0,-1.3007854893534716,-0.46131306311378134,1.1965929931298716,2
0,-1.4455742359137198,-0.45169987086342883,1.684274612572463,2
0,-1.4146484842212397,-0.4420866786130767,1.6029943426653643,2
0,-1.1447510149050486,-0.35556794835990574,0.9527521834085758,2
0,-1.4779057035922218,-0.46131306311378134,1.8468351523866597,2
0,-1.2600197257588386,-0.5670581778676566,1.0340324533156744,2
0,-1.3513912648502573,-0.557444985617304,1.2778732630369698,2
0,-1.2459625658986204,-0.39402071736131494,1.115312723222773,2
0,-1.5214828991588984,-0.4132471018620196,2.0906759621079556,2
0,-1.4287056440814578,-0.5189922166158948,1.5217140727582656,2
0,-1.247368281884642,-0.4420866786130767,1.115312723222773,2
0,-1.4582256797879163,-0.4132471018620196,1.765554882479561,2
0,-1.3963741764029558,-0.4805394476144855,1.5217140727582656,2
0,-1.3064083532975588,-0.4324734863627242,1.2778732630369698,2
0,-1.0140194282050188,-0.39402071736131494,0.6276311037801817,2
0,-1.1166366951846123,-0.5382186011165994,0.7089113736872803,2
0,-1.4708771236621128,-0.557444985617304,1.684274612572463,2
0,-1.2825111815351877,-0.5766713701180086,1.0340324533156744,2
0,-1.501802875354593,-0.39402071736131494,2.009395692200857,2
0,-1.404808472319087,-0.5862845623683611,1.440433802851167,2
0,-1.0477566118695425,-0.35556794835990574,0.7089113736872803,2
0,-1.257208293786795,-0.4132471018620196,1.115312723222773,2
0,-1.1812996305416164,-0.46131306311378134,0.8714719135014771,2
0,-1.5214828991588984,-0.6631901003711796,1.765554882479561,2
0,-0.9240536050996219,-0.46131306311378134,0.3837902940588859,2
0,-1.0814937955340664,-0.36518114061025825,0.7901916435943785,2
0,-1.265642589702926,-0.4132471018620196,1.1965929931298716,2
0,-1.4736885556341563,-0.5766713701180086,1.684274612572463,2
0,-1.4750942716201783,-0.49976583211519016,1.765554882479561,2
0,-1.2389339859685113,-0.4805394476144855,1.0340324533156744,2
0,-1.297974057381428,-0.6151241391194179,1.0340324533156744,2
0,-0.9901222564426476,-0.5189922166158948,0.4650705639659845,2
0,-1.4961800114105055,-0.4132471018620196,1.9281154222937584,2
0,-1.108202399268481,-0.2882756026074398,0.8714719135014771,2
0,-1.21503681420614,-0.36518114061025825,1.115312723222773,2
0,-1.3288998090739081,-0.557444985617304,1.1965929931298716,2
0,-1.0786823635620229,-0.2209832568549738,0.8714719135014771,2
0,-1.1855167784996818,-0.4805394476144855,0.8714719135014771,2
0,-1.3120312172416464,-0.4420866786130767,1.2778732630369698,2
0,-1.2037910863179657,-0.36518114061025825,1.0340324533156744,2
0,-1.3991856083749994,-0.5093790243655427,1.440433802851167,2
0,-1.404808472319087,-0.49976583211519016,1.5217140727582656,2
0,-1.4315170760535016,-0.5382186011165994,1.5217140727582656,2
0,-1.3865341645008031,-0.6343505236201226,1.2778732630369698,2
0,-1.3556084128083228,-0.557444985617304,1.2778732630369698,2
0,-1.3584198447803664,-0.557444985617304,1.2778732630369698,2
0,-1.4582256797879163,-0.6343505236201226,1.5217140727582656,2
0,-1.108202399268481,-0.20175687235426917,0.9527521834085758,2
0,-1.3556084128083228,-0.4420866786130767,1.3591535329440685,2
0,-1.4905571474664183,-0.49976583211519016,1.8468351523866597,2
0,-1.4132427682352178,-0.46131306311378134,1.6029943426653643,2
0,-1.2122253822340965,-0.39402071736131494,1.0340324533156744,2
0,-1.4244884961233926,-0.5958977546187133,1.440433802851167,2
0,-1.4483856678857634,-0.3844075251109629,1.765554882479561,2
0,-1.1869224944857035,-0.5189922166158948,0.8714719135014771,2
0,-1.3007854893534716,-0.5286054088662473,1.115312723222773,2
0,-1.4329227920395233,-0.47092625536413346,1.6029943426653643,2
0,-1.446979951899742,-0.4901526398648381,1.684274612572463,2
0,-1.541162922963204,-0.5093790243655427,2.009395692200857,2
0,-1.1827053465276383,-0.5382186011165994,0.8714719135014771,2
0,-1.510237171270724,-0.6151241391194179,1.765554882479561,2
0,-1.5144543192287894,-0.5670581778676566,1.8468351523866597,2
0,-1.4483856678857634,-0.4805394476144855,1.684274612572463,2
0,-1.31484264921369,-0.3844075251109629,1.3591535329440685,2
0,-1.2515854298427078,-0.4036339096116675,1.115312723222773,2
0,-1.3429569689341263,-0.5670581778676566,1.1965929931298716,2
0,-1.150373878849136,-0.3459547561095536,0.9527521834085758,2
0,-1.1405338669469833,-0.6055109468690658,0.7089113736872803,2
0,-1.378099868584672,-0.3844075251109629,1.5217140727582656,2
0,-1.4090256202771523,-0.557444985617304,1.440433802851167,2
0,-1.231905406038402,-0.5286054088662473,0.9527521834085758,2
0,-1.3232769451298207,-0.4901526398648381,1.2778732630369698,2
0,-1.005585132288888,-0.2305964491053259,0.7089113736872803,2
0,-1.3879398804868248,-0.5093790243655427,1.440433802851167,2
0,-1.2262825420943146,-0.4132471018620196,1.0340324533156744,2
0,-1.2220653941362492,-0.37479433286061037,1.115312723222773,2
0,-1.3542026968223013,-0.547831793366952,1.2778732630369698,2
0,-1.5228886151449204,-0.37479433286061037,2.0906759621079556,2
0,-1.3176540811857336,-0.5766713701180086,1.115312723222773,2
0,-0.9465450608759712,-0.2786624103570872,0.6276311037801817,2
0,-1.389345596472847,-0.49976583211519016,1.440433802851167,2
0,-1.3837227325287595,-0.5382186011165994,1.3591535329440685,2
0,-1.290945477451319,-0.4420866786130767,1.1965929931298716,2
0,-1.3373341049900391,-0.547831793366952,1.1965929931298716,2
0,-1.1770824825835506,-0.46131306311378134,0.8714719135014771,2
0,-1.223471110122271,-0.3844075251109629,1.115312723222773,2
0,-1.1489681628631143,-0.3459547561095536,0.9527521834085758,2
0,-1.4034027563330649,-0.5766713701180086,1.440433802851167,2
0,-1.321871229143799,-0.35556794835990574,1.3591535329440685,2
0,-1.362636992738432,-0.36518114061025825,1.5217140727582656,2
0,-1.2023853703319436,-0.30750198710814436,1.115312723222773,2
0,-1.1363167189889178,-0.36518114061025825,0.8714719135014771,2
0,-1.362636992738432,-0.4036339096116675,1.440433802851167,2
0,-1.1559967427932232,-0.4036339096116675,0.8714719135014771,2
0,-1.4216770641513488,-0.47092625536413346,1.6029943426653643,2
0,-1.3738827206266067,-0.4901526398648381,1.440433802851167,2
0,-1.3991856083749994,-0.4324734863627242,1.5217140727582656,2
0,-1.2192539621642056,-0.3459547561095536,1.115312723222773,2
0,-0.9704422326383423,-0.26904921810673516,0.6276311037801817,2
0,-1.2768883175911006,-0.5670581778676566,1.0340324533156744,2
0,-0.9746593805964077,-0.3459547561095536,0.5463508338730831,2
0,-1.3485798328782137,-0.49976583211519016,1.3591535329440685,2
0,-1.4062141883051087,-0.6151241391194179,1.3591535329440685,2
0,-1.255802577800773,-0.45169987086342883,1.115312723222773,2
0,-1.1138252632125687,-0.39402071736131494,0.7901916435943785,2
0,-1.085710943492132,-0.45169987086342883,0.7089113736872803,2
0,-1.2501797138566857,-0.4420866786130767,1.115312723222773,2
0,-1.494774295424484,-0.5766713701180086,1.765554882479561,2
0,-1.446979951899742,-0.4420866786130767,1.684274612572463,2
0,-1.1995739383599,-0.47092625536413346,0.9527521834085758,2
0,-1.002773700316844,-0.2786624103570872,0.7089113736872803,2
0,-1.1194481271566559,-0.3459547561095536,0.8714719135014771,2
0,-1.1039852513104158,-0.36518114061025825,0.7901916435943785,2
0,-1.0519737598276082,-0.37479433286061037,0.7089113736872803,2
0,-1.4315170760535016,-0.3363415638592011,1.765554882479561,2
0,-1.3654484247104757,-0.3459547561095536,1.5217140727582656,2
0,-0.9844993924985604,-0.2882756026074398,0.6276311037801817,2
0,-1.2839168975212096,-0.49976583211519016,1.115312723222773,2
0,-1.5186714671868549,-0.45169987086342883,2.009395692200857,2
0,-1.4540085318298508,-0.4805394476144855,1.684274612572463,2
0,-1.0112079962329752,-0.3459547561095536,0.6276311037801817,2
0,-1.5439743549352476,-0.47092625536413346,2.0906759621079556,2
0,-1.4343285080255452,-0.5189922166158948,1.6029943426653643,2
0,-1.0547851917996518,-0.47092625536413346,0.6276311037801817,2
0,-1.4104313362631742,-0.4420866786130767,1.6029943426653643,2
0,-1.248773997870664,-0.2882756026074398,1.2778732630369698,2
0,-1.1377224349749397,-0.3844075251109629,0.8714719135014771,2
0,-1.231905406038402,-0.5382186011165994,0.9527521834085758,2
0,-1.3485798328782137,-0.4805394476144855,1.3591535329440685,2
0,-1.3429569689341263,-0.3844075251109629,1.440433802851167,2
0,-1.4722828396481347,-0.3844075251109629,1.8468351523866597,2
0,-1.3823170165427376,-0.6247373313697704,1.2778732630369698,2
0,-1.4062141883051087,-0.49976583211519016,1.5217140727582656,2
0,-0.978876528554473,-0.45169987086342883,0.4650705639659845,2
0,-1.4750942716201783,-0.5670581778676566,1.684274612572463,2
0,-1.4230827801373707,-0.557444985617304,1.5217140727582656,2
0,-1.3007854893534716,-0.45169987086342883,1.1965929931298716,2
0,-1.160213890751289,-0.42286029411237214,0.8714719135014771,2
0,-1.2347168380104456,-0.36518114061025825,1.115312723222773,2
0,-1.4315170760535016,-0.557444985617304,1.5217140727582656,2
0,-1.3527969808362792,-0.547831793366952,1.2778732630369698,2
0,-1.2347168380104456,-0.557444985617304,0.9527521834085758,2
0,-1.29937977336745,-0.6535769081208271,1.0340324533156744,2
0,-1.3190597971717555,-0.4805394476144855,1.2778732630369698,2
0,-1.2782940335771225,-0.46131306311378134,1.115312723222773,2
0,-1.357014128794345,-0.3844075251109629,1.440433802851167,2
0,-1.2586140097728167,-0.45169987086342883,1.115312723222773,2
0,-1.3752884366126283,-0.557444985617304,1.3591535329440685,2
0,-1.4554142478158727,-0.5093790243655427,1.684274612572463,2
0,-1.5116428872567458,-0.547831793366952,1.8468351523866597,2
0,-1.0828995115200883,-0.5093790243655427,0.6276311037801817,2
0,-1.3176540811857336,-0.49976583211519016,1.1965929931298716,2
0,-1.5200771831728768,-0.29788879485779185,2.171956232015054,2
0,-1.2670483056889479,-0.5958977546187133,0.9527521834085758,2
0,-1.5355400590191168,-0.5093790243655427,2.009395692200857,2
0,-1.0069908482749097,-0.4036339096116675,0.6276311037801817,2
0,-1.3809113005567157,-0.3844075251109629,1.5217140727582656,2
0,-1.393562744430912,-0.6055109468690658,1.3591535329440685,2
0,-1.1574024587792453,-0.30750198710814436,1.0340324533156744,2
0,-1.281105465549166,-0.35556794835990574,1.2778732630369698,2
0,-1.198168222373878,-0.45169987086342883,0.9527521834085758,2
0,-1.0814937955340664,-0.2209832568549738,0.8714719135014771,2
0,-1.29937977336745,-0.6151241391194179,1.0340324533156744,2
0,-1.4160542002072614,-0.5862845623683611,1.440433802851167,2
0,-1.4146484842212397,-0.36518114061025825,1.684274612572463,2
0,-1.501802875354593,-0.45169987086342883,1.9281154222937584,2
0,-1.1039852513104158,-0.30750198710814436,0.8714719135014771,2
0,-1.0280765880652372,-0.3171151793584965,0.7089113736872803,2
0,-1.1306938550448304,-0.3363415638592011,0.8714719135014771,2
0,-1.1897339264577471,-0.5093790243655427,0.8714719135014771,2
0,-1.3260883771018646,-0.3459547561095536,1.440433802851167,2
0,-1.0280765880652372,-0.2209832568549738,0.7901916435943785,2
0,-1.4258942121094142,-0.46131306311378134,1.6029943426653643,2
0,-1.248773997870664,-0.3844075251109629,1.115312723222773,2
0,-1.451197099857807,-0.3844075251109629,1.8468351523866597,2
0,-1.3485798328782137,-0.4324734863627242,1.3591535329440685,2
0,-1.389345596472847,-0.3844075251109629,1.6029943426653643,2
0,-1.2881340454792753,-0.5093790243655427,1.115312723222773,2
0,-1.2248768261082927,-0.4324734863627242,1.0340324533156744,2
0,-1.3766941525986505,-0.4132471018620196,1.5217140727582656,2
0,-1.08430522750611,-0.3171151793584965,0.7901916435943785,2
0,-0.8917221374211198,-0.25943602585638265,0.4650705639659845,2
0,-0.9816879605265169,-0.2786624103570872,0.6276311037801817,2
0,-1.2009796543459217,-0.5286054088662473,0.8714719135014771,2
0,-1.1461567308910707,-0.5958977546187133,0.7089113736872803,2
0,-1.4582256797879163,-0.29788879485779185,1.9281154222937584,2
0,-1.1897339264577471,-0.36518114061025825,1.0340324533156744,2
0,-1.4891514314803966,-0.557444985617304,1.765554882479561,2
0,-1.0590023397577173,-0.547831793366952,0.5463508338730831,2
0,-1.248773997870664,-0.47092625536413346,1.0340324533156744,2
0,-1.1250709911007433,-0.2882756026074398,0.9527521834085758,2
0,-1.3190597971717555,-0.4420866786130767,1.2778732630369698,2
0,-1.3556084128083228,-0.3844075251109629,1.440433802851167,2
0,-1.4919628634524402,-0.4901526398648381,1.8468351523866597,2
0,-1.0646252037018047,-0.4324734863627242,0.7089113736872803,2
0,-1.4090256202771523,-0.3363415638592011,1.684274612572463,2
0,-1.378099868584672,-0.6535769081208271,1.2778732630369698,2
0,-1.1110138312405249,-0.3844075251109629,0.7901916435943785,2
0,-1.4287056440814578,-0.5670581778676566,1.5217140727582656,2
0,-1.4821228515502876,-0.45169987086342883,1.8468351523866597,2
0,-1.362636992738432,-0.4805394476144855,1.3591535329440685,2
0,-1.255802577800773,-0.5382186011165994,1.0340324533156744,2
0,-0.9606022207361894,-0.26904921810673516,0.6276311037801817,2
0,-1.3288998090739081,-0.5093790243655427,1.2778732630369698,2
0,-1.4160542002072614,-0.6343505236201226,1.3591535329440685,2
